,artist,Lyrical/Misc,Bragging/Combative,Money/Party,Romance/Sex,words_per_line,unique_words,unique_word_rate,syllables_per_line,syllables_per_word,tsne-2d-one,tsne-2d-two,cluster
129,Blade Icewood,1.6834154296446582,1.1971961839280034,-0.2049726714229969,-0.9243168071032104,0.8522727083068106,1.4994645540909404,0.8914261393501471,0.74697600970355,-0.6713937482366314,-7.000716,10.471593,1
130,Blaq Poet,0.22167948171079335,1.0853232928149221,-0.663769722874842,-0.38042912501603615,0.24351064246915582,0.35068029477484614,0.7026905529637727,0.08661993471644916,-1.048393967226609,-7.2623925,1.3884007,2
131,Blaze Ya Dead Homie,1.0089715212192014,-0.08313926558346878,-0.7865591096569298,-0.981721719397309,0.04383705245264868,0.1027378740575003,1.071938997127878,0.047898269306823275,-0.04468693440372186,-1.4197595,6.6320705,3
132,Blood Raw,-2.007169065624634,-0.7376318384056486,0.9244215203148114,-1.0773056707468651,0.007633253238102236,-1.2213402706050724,-1.1089846009232183,-0.36238607504560993,-2.493848002205434,-0.94865245,-7.0910606,0
133,Blu,-0.09815484813802562,-1.1359460603696783,-0.8310128901719066,1.1727759959865223,-1.2736374970459683,-1.5039665082091545,-0.07160737260301558,-1.220488406367896,0.4003776932700046,4.1693997,-14.140273,4
134,Blueface,-1.6950408002826374,0.6604733328792662,0.4650571932415451,0.15410469250255124,0.5746037964119162,-0.81357107207182,-1.1500702360182817,0.5421362636216602,-0.15456023568417845,-0.738608,-3.337943,2
135,Bobby Brackins,-1.379255419581471,-0.4654597251432163,-0.1733051544885678,2.3137088543600486,-1.2804896796364704,-0.9137557458493863,-0.6129008112698899,-1.3616712117897765,-0.6884174150555807,7.489983,-13.773767,4
136,Bobby Creekwater,0.5747707043570611,0.9321169566013829,0.059390660786863364,-0.0458580245504074,0.6911454946254371,0.01251308012916582,0.6831551718636716,0.7615891394497669,0.4833034551358062,-7.792815,4.0015893,3
137,Bobby Shmurda,-2.0919031223839686,2.616051523480039,-0.4367821185399581,-0.40317292399621574,0.8009790585877268,-0.5300074340113399,-1.825569500723422,0.5554394166648723,-1.355655421720743,-9.520467,-6.654785,2
138,Bohemia,-1.0503046342506206,-1.1213924095311114,0.5907436782485724,0.05426298656708695,-2.078897017709453,-1.464006033914628,-0.6377198014660791,-1.907762884269961,1.6458015235304884,2.841809,-17.549828,4
139,Boity,-1.4572956491208968,-0.19857250728393824,-0.7214513394711315,-1.0134921340398861,-1.0713577136944752,-0.08239871608116021,-0.5259681551605976,-0.879629145564134,1.4622689798835353,2.3251586,-12.355903,4
